url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,accords_list,accords_weighted,perfil_texto,cluster
https://www.fragrantica.com/perfume/phebo/samambaia-25455.html,samambaia,phebo,Brazil,women,"3,91",64,2011,galbanum  bergamot  black pepper  lemon,hyacinth  lily of the valley  gardenia  violet  ylang ylang,cedar  musk  jasmine  white musk  amber,green,white floral,fresh spicy,aromatic,floral,"['green', 'white floral', 'fresh spicy', 'aromatic', 'floral']",green green green green green white floral white floral white floral white floral fresh spicy fresh spicy fresh spicy aromatic aromatic floral,perfume: samambaia. brand: phebo. gender: women. country: Brazil. year: 2011. top notes: galbanum  bergamot  black pepper  lemon. middle notes: hyacinth  lily of the valley  gardenia  violet  ylang ylang. base notes: cedar  musk  jasmine  white musk  amber. main accords: green green green green green white floral white floral white floral white floral fresh spicy fresh spicy fresh spicy aromatic aromatic floral.,2
https://www.fragrantica.com/perfume/parfums-berdoues/amande-tonka-47038.html,amande tonka,parfums berdoues,France,unisex,"3,91",56,2017,mimosa  hawthorn,almond,musk  tonka bean,sweet,almond,floral,powdery,yellow floral,"['sweet', 'almond', 'floral', 'powdery', 'yellow floral']",sweet sweet sweet sweet sweet almond almond almond almond floral floral floral powdery powdery yellow floral,perfume: amande tonka. brand: parfums berdoues. gender: unisex. country: France. year: 2017. top notes: mimosa  hawthorn. middle notes: almond. base notes: musk  tonka bean. main accords: sweet sweet sweet sweet sweet almond almond almond almond floral floral floral powdery powdery yellow floral.,3
https://www.fragrantica.com/perfume/parfum-d-empire/mal-aime-67708.html,mal aime,parfum d empire,France,unisex,"3,91",246,2021,erigeron (fleabane)  blackberry,nettle  thistle  erigeron (fleabane),orris root  erigeron (fleabane),green,aromatic,iris,fruity,herbal,"['green', 'aromatic', 'iris', 'fruity', 'herbal']",green green green green green aromatic aromatic aromatic aromatic iris iris iris fruity fruity herbal,perfume: mal aime. brand: parfum d empire. gender: unisex. country: France. year: 2021. top notes: erigeron (fleabane)  blackberry. middle notes: nettle  thistle  erigeron (fleabane). base notes: orris root  erigeron (fleabane). main accords: green green green green green aromatic aromatic aromatic aromatic iris iris iris fruity fruity herbal.,3
https://www.fragrantica.com/perfume/oscar-de-la-renta/alibi-eau-de-parfum-66515.html,alibi eau de parfum,oscar de la renta,USA,women,"3,91",369,2021,mandarin orange  ginger flower,vanilla orchid  heliotrope  watery notes,praline  musk  amberwood,sweet,powdery,citrus,floral,aquatic,"['sweet', 'powdery', 'citrus', 'floral', 'aquatic']",sweet sweet sweet sweet sweet powdery powdery powdery powdery citrus citrus citrus floral floral aquatic,perfume: alibi eau de parfum. brand: oscar de la renta. gender: women. country: USA. year: 2021. top notes: mandarin orange  ginger flower. middle notes: vanilla orchid  heliotrope  watery notes. base notes: praline  musk  amberwood. main accords: sweet sweet sweet sweet sweet powdery powdery powdery powdery citrus citrus citrus floral floral aquatic.,3
https://www.fragrantica.com/perfume/ojar/red-redemption-eau-de-parfum-77824.html,red redemption eau de parfum,ojar,Oman,unisex,"3,91",46,2022,pink pepper  blood orange,rose  white amber  patchouli  vetiver,white musk  vanilla  oakmoss,rose,musky,powdery,soft spicy,amber,"['rose', 'musky', 'powdery', 'soft spicy', 'amber']",rose rose rose rose rose musky musky musky musky powdery powdery powdery soft spicy soft spicy amber,perfume: red redemption eau de parfum. brand: ojar. gender: unisex. country: Oman. year: 2022. top notes: pink pepper  blood orange. middle notes: rose  white amber  patchouli  vetiver. base notes: white musk  vanilla  oakmoss. main accords: rose rose rose rose rose musky musky musky musky powdery powdery powdery soft spicy soft spicy amber.,3
https://www.fragrantica.com/perfume/oakcha/that-girl-viral-vanilla-93680.html,that girl viral vanilla,oakcha,USA,unisex,"3,91",69,2024,coconut milk  caramel,tonka bean  honey,white musk  vanilla  marshmallow  amber,sweet,vanilla,powdery,musky,amber,"['sweet', 'vanilla', 'powdery', 'musky', 'amber']",sweet sweet sweet sweet sweet vanilla vanilla vanilla vanilla powdery powdery powdery musky musky amber,perfume: that girl viral vanilla. brand: oakcha. gender: unisex. country: USA. year: 2024. top notes: coconut milk  caramel. middle notes: tonka bean  honey. base notes: white musk  vanilla  marshmallow  amber. main accords: sweet sweet sweet sweet sweet vanilla vanilla vanilla vanilla powdery powdery powdery musky musky amber.,3
https://www.fragrantica.com/perfume/moresque/rand-31080.html,rand,moresque,Italy,unisex,"3,91",159,2015,pineapple  pink pepper  hyacinth,ylang ylang  iris,musk  sandalwood  benzoin  patchouli,sweet,woody,powdery,musky,fruity,"['sweet', 'woody', 'powdery', 'musky', 'fruity']",sweet sweet sweet sweet sweet woody woody woody woody powdery powdery powdery musky musky fruity,perfume: rand. brand: moresque. gender: unisex. country: Italy. year: 2015. top notes: pineapple  pink pepper  hyacinth. middle notes: ylang ylang  iris. base notes: musk  sandalwood  benzoin  patchouli. main accords: sweet sweet sweet sweet sweet woody woody woody woody powdery powdery powdery musky musky fruity.,3
https://www.fragrantica.com/perfume/michel-germain/sexual-paris-tendre-pour-homme-40571.html,sexual paris tendre pour homme,michel germain,Canada,men,"3,91",34,2016,bergamot  white pepper  champagne  star anise,patchouli  juniper berries  thyme  cedar,musk  leather  vetiver,fresh spicy,aromatic,woody,citrus,patchouli,"['fresh spicy', 'aromatic', 'woody', 'citrus', 'patchouli']",fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic aromatic woody woody woody citrus citrus patchouli,perfume: sexual paris tendre pour homme. brand: michel germain. gender: men. country: Canada. year: 2016. top notes: bergamot  white pepper  champagne  star anise. middle notes: patchouli  juniper berries  thyme  cedar. base notes: musk  leather  vetiver. main accords: fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic aromatic woody woody woody citrus citrus patchouli.,1
https://www.fragrantica.com/perfume/masque-milano/homage-to-hemingway-47017.html,homage to hemingway,masque milano,Italy,unisex,"3,91",250,2018,ginger  rhubarb,vetiver,haitian vetiver  java vetiver oil  leather  cedar  patchouli,woody,aromatic,earthy,warm spicy,green,"['woody', 'aromatic', 'earthy', 'warm spicy', 'green']",woody woody woody woody woody aromatic aromatic aromatic aromatic earthy earthy earthy warm spicy warm spicy green,perfume: homage to hemingway. brand: masque milano. gender: unisex. country: Italy. year: 2018. top notes: ginger  rhubarb. middle notes: vetiver. base notes: haitian vetiver  java vetiver oil  leather  cedar  patchouli. main accords: woody woody woody woody woody aromatic aromatic aromatic aromatic earthy earthy earthy warm spicy warm spicy green.,1
https://www.fragrantica.com/perfume/mary-kay/belara-midnight-22332.html,belara midnight,mary kay,USA,women,"3,91",199,2013,wild berries  red berries,black vanilla husk  egyptian jasmine,sandalwood  musk,fruity,vanilla,woody,powdery,sweet,"['fruity', 'vanilla', 'woody', 'powdery', 'sweet']",fruity fruity fruity fruity fruity vanilla vanilla vanilla vanilla woody woody woody powdery powdery sweet,perfume: belara midnight. brand: mary kay. gender: women. country: USA. year: 2013. top notes: wild berries  red berries. middle notes: black vanilla husk  egyptian jasmine. base notes: sandalwood  musk. main accords: fruity fruity fruity fruity fruity vanilla vanilla vanilla vanilla woody woody woody powdery powdery sweet.,4
https://www.fragrantica.com/perfume/mark-buxton/sleeping-with-ghosts-14987.html,sleeping with ghosts,mark buxton,France,unisex,"3,91",230,2012,quince  tagetes,leather  peony,vanilla  vetiver,floral,sweet,vanilla,fruity,aromatic,"['floral', 'sweet', 'vanilla', 'fruity', 'aromatic']",floral floral floral floral floral sweet sweet sweet sweet vanilla vanilla vanilla fruity fruity aromatic,perfume: sleeping with ghosts. brand: mark buxton. gender: unisex. country: France. year: 2012. top notes: quince  tagetes. middle notes: leather  peony. base notes: vanilla  vetiver. main accords: floral floral floral floral floral sweet sweet sweet sweet vanilla vanilla vanilla fruity fruity aromatic.,4
https://www.fragrantica.com/perfume/majouri/crazy-in-love-58026.html,crazy in love,majouri,France,women,"3,91",74,2019,pink litchi  kiwi  quince,white chocolate  cupcake  orchid,orris root  musk  woody notes,sweet,fruity,powdery,floral,tropical,"['sweet', 'fruity', 'powdery', 'floral', 'tropical']",sweet sweet sweet sweet sweet fruity fruity fruity fruity powdery powdery powdery floral floral tropical,perfume: crazy in love. brand: majouri. gender: women. country: France. year: 2019. top notes: pink litchi  kiwi  quince. middle notes: white chocolate  cupcake  orchid. base notes: orris root  musk  woody notes. main accords: sweet sweet sweet sweet sweet fruity fruity fruity fruity powdery powdery powdery floral floral tropical.,4
https://www.fragrantica.com/perfume/ladanika/zhar-ptitsa-zar-ptica-52330.html,zhar ptitsa zar ptica,ladanika,Russia,unisex,"3,91",34,2018,cherry  plum  pear  grapefruit  orange  mandarin orange,carnation  cinnamon  rose  orchid  anise  white flowers  black currant  jasmine  peach  lavender,carnation  birch tar  tonka bean  amber  leather  choya ral  vanilla  cedar  guaiac wood,floral,warm spicy,sweet,fruity,cherry,"['floral', 'warm spicy', 'sweet', 'fruity', 'cherry']",floral floral floral floral floral warm spicy warm spicy warm spicy warm spicy sweet sweet sweet fruity fruity cherry,perfume: zhar ptitsa zar ptica. brand: ladanika. gender: unisex. country: Russia. year: 2018. top notes: cherry  plum  pear  grapefruit  orange  mandarin orange. middle notes: carnation  cinnamon  rose  orchid  anise  white flowers  black currant  jasmine  peach  lavender. base notes: carnation  birch tar  tonka bean  amber  leather  choya ral  vanilla  cedar  guaiac wood. main accords: floral floral floral floral floral warm spicy warm spicy warm spicy warm spicy sweet sweet sweet fruity fruity cherry.,0
https://www.fragrantica.com/perfume/la-perla/divina-eau-de-parfum-17799.html,divina eau de parfum,la perla,Italy,women,"3,91",223,2013,kir royal,heliotrope  orange blossom,vanila  sandalwood,vanilla,powdery,fruity,aromatic,white floral,"['vanilla', 'powdery', 'fruity', 'aromatic', 'white floral']",vanilla vanilla vanilla vanilla vanilla powdery powdery powdery powdery fruity fruity fruity aromatic aromatic white floral,perfume: divina eau de parfum. brand: la perla. gender: women. country: Italy. year: 2013. top notes: kir royal. middle notes: heliotrope  orange blossom. base notes: vanila  sandalwood. main accords: vanilla vanilla vanilla vanilla vanilla powdery powdery powdery powdery fruity fruity fruity aromatic aromatic white floral.,3
https://www.fragrantica.com/perfume/la-perla/invisible-touch-67569.html,invisible touch,la perla,Italy,unisex,"3,91",129,2021,aldehydes  pink pepper  bergamot,violet  ylang ylang  paradisone  rose,benzoin  ambroxan  palisander rosewood  patchouli,amber,aldehydic,fresh,violet,woody,"['amber', 'aldehydic', 'fresh', 'violet', 'woody']",amber amber amber amber amber aldehydic aldehydic aldehydic aldehydic fresh fresh fresh violet violet woody,perfume: invisible touch. brand: la perla. gender: unisex. country: Italy. year: 2021. top notes: aldehydes  pink pepper  bergamot. middle notes: violet  ylang ylang  paradisone  rose. base notes: benzoin  ambroxan  palisander rosewood  patchouli. main accords: amber amber amber amber amber aldehydic aldehydic aldehydic aldehydic fresh fresh fresh violet violet woody.,3
https://www.fragrantica.com/perfume/jovoy-paris/gardez-moi-18028.html,gardez moi,jovoy paris,France,women,"3,91",477,2013,tomato leaf  cyclamen  aldehydes  coriander  black pepper,gardenia  white lily  jasmine  ylang ylang  mimosa absolute,raspberry  vanilla  musk  styrax  oakmoss  virginia cedar,white floral,yellow floral,sweet,aromatic,floral,"['white floral', 'yellow floral', 'sweet', 'aromatic', 'floral']",white floral white floral white floral white floral white floral yellow floral yellow floral yellow floral yellow floral sweet sweet sweet aromatic aromatic floral,perfume: gardez moi. brand: jovoy paris. gender: women. country: France. year: 2013. top notes: tomato leaf  cyclamen  aldehydes  coriander  black pepper. middle notes: gardenia  white lily  jasmine  ylang ylang  mimosa absolute. base notes: raspberry  vanilla  musk  styrax  oakmoss  virginia cedar. main accords: white floral white floral white floral white floral white floral yellow floral yellow floral yellow floral yellow floral sweet sweet sweet aromatic aromatic floral.,2
https://www.fragrantica.com/perfume/jovoy-paris/l-enfant-terrible-13461.html,l enfant terrible,jovoy paris,France,unisex,"3,91",315,2011,caraway  nutmeg  coriander  green notes,dates  virginia cedar  sandalwood  orange,musk,fresh spicy,woody,sweet,aromatic,powdery,"['fresh spicy', 'woody', 'sweet', 'aromatic', 'powdery']",fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody woody sweet sweet sweet aromatic aromatic powdery,perfume: l enfant terrible. brand: jovoy paris. gender: unisex. country: France. year: 2011. top notes: caraway  nutmeg  coriander  green notes. middle notes: dates  virginia cedar  sandalwood  orange. base notes: musk. main accords: fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody woody sweet sweet sweet aromatic aromatic powdery.,1
https://www.fragrantica.com/perfume/jovoy-paris/sans-un-mot-30141.html,sans un mot,jovoy paris,France,women,"3,91",82,2015,pink pepper  mandarin orange,rose  violet  black currant  iris  ylang ylang  vanilla,white musk  woody notes,powdery,violet,woody,rose,floral,"['powdery', 'violet', 'woody', 'rose', 'floral']",powdery powdery powdery powdery powdery violet violet violet violet woody woody woody rose rose floral,perfume: sans un mot. brand: jovoy paris. gender: women. country: France. year: 2015. top notes: pink pepper  mandarin orange. middle notes: rose  violet  black currant  iris  ylang ylang  vanilla. base notes: white musk  woody notes. main accords: powdery powdery powdery powdery powdery violet violet violet violet woody woody woody rose rose floral.,3
